uid,reg_date,device,gender,country,age
76320844,2018-01-02,and,F,BRA,28
22871273,2016-12-23,iOS,F,USA,29
29747233,2016-08-01,iOS,F,DEU,15
65048887,2017-05-20,and,M,FRA,17
53369805,2016-10-28,iOS,F,FRA,44
33741811,2017-07-04,and,M,BRA,22
98905810,2017-09-26,iOS,F,USA,26
75664064,2018-03-01,iOS,F,CAN,17
34038175,2016-04-26,and,F,TUR,17
37865550,2016-05-17,and,M,BRA,19
58254717,2018-03-02,iOS,M,BRA,15
73209607,2017-11-21,and,F,USA,20
83017219,2017-05-10,and,M,USA,23
78709723,2018-01-09,iOS,M,USA,19
49867073,2016-01-19,and,M,DEU,19
30960575,2018-01-07,and,M,USA,17
92425041,2017-12-18,iOS,M,BRA,18
80997079,2016-08-18,iOS,F,USA,37
40588721,2017-04-03,iOS,F,USA,35
42688945,2018-02-21,iOS,M,BRA,16
41226482,2018-02-28,and,F,TUR,20
15231122,2017-09-20,and,M,BRA,38
75577624,2018-03-17,and,F,DEU,28
45911125,2017-09-07,iOS,F,USA,17
12709565,2017-01-23,iOS,F,USA,22
61559488,2015-09-23,and,M,FRA,17
33087848,2016-03-04,iOS,M,USA,20
38709961,2017-10-13,and,M,USA,27
63847550,2016-10-19,and,M,TUR,20
69318711,2017-10-25,and,M,BRA,25
55234500,2016-08-16,iOS,F,CAN,31
33065966,2016-11-23,iOS,F,FRA,35
36727645,2017-05-04,and,M,USA,26
96973322,2016-07-31,iOS,M,BRA,25
49947386,2018-03-07,and,M,USA,34
83555911,2018-02-22,and,F,BRA,28
17028461,2018-03-11,and,F,USA,18
88355034,2018-03-11,and,M,USA,50
36995448,2017-02-22,iOS,M,USA,23
54826418,2017-09-04,and,M,BRA,23
73771853,2017-04-15,iOS,F,DEU,17
80772919,2017-08-01,and,M,USA,18
37970229,2017-12-18,and,F,DEU,25
47718261,2017-07-03,iOS,F,USA,29
41926390,2016-12-17,and,F,USA,15
79483540,2017-12-22,iOS,F,DEU,19
23059719,2018-01-11,iOS,F,USA,19
54839892,2018-02-19,and,M,TUR,21
50728373,2015-08-19,iOS,F,DEU,36
69628069,2018-03-11,and,M,BRA,41
13975272,2017-06-25,iOS,M,BRA,22
43445103,2018-03-18,and,M,DEU,35
73573268,2018-03-16,iOS,F,BRA,28
34452674,2017-01-07,and,F,USA,32
65372493,2018-01-30,and,M,USA,19
28113698,2017-06-03,and,F,BRA,16
39416852,2018-03-17,iOS,F,FRA,27
15928178,2016-03-03,and,F,USA,23
24550609,2016-02-08,iOS,M,TUR,24
22802560,2016-04-04,iOS,F,USA,19
80422625,2016-09-19,and,F,BRA,25
36402177,2016-07-29,and,M,BRA,16
19364696,2018-01-08,iOS,F,DEU,19
17827822,2016-12-01,iOS,F,BRA,15
77101158,2017-04-08,iOS,F,TUR,25
75736657,2018-01-04,and,M,DEU,23
20929689,2017-12-30,and,F,DEU,30
11269183,2017-10-07,and,M,USA,24
71344074,2017-12-06,and,M,TUR,29
26949003,2018-01-10,and,F,USA,22
11448592,2017-05-19,iOS,F,USA,15
89881475,2018-01-10,iOS,M,DEU,17
76659491,2017-09-19,and,F,TUR,15
89843993,2016-02-27,iOS,F,BRA,21
74028183,2017-04-27,and,M,BRA,16
60261115,2018-03-01,and,M,DEU,19
78313702,2018-03-06,iOS,F,FRA,21
48862831,2015-11-18,and,F,USA,23
22718007,2016-05-15,and,M,USA,25
14927366,2015-02-23,and,M,BRA,27
63937723,2015-09-20,iOS,M,DEU,17
42812040,2015-06-25,iOS,M,USA,26
47678131,2016-10-05,and,M,USA,31
52999009,2018-01-11,and,F,BRA,26
49618721,2017-07-22,and,F,TUR,16
64454797,2018-02-13,and,M,USA,33
30619982,2017-02-17,iOS,F,USA,33
80276488,2017-03-22,iOS,M,FRA,21
47977493,2017-10-01,and,F,USA,17
91876787,2017-09-05,and,F,BRA,54
68789990,2017-01-17,and,M,USA,15
33069270,2017-05-06,iOS,M,USA,15
15522981,2017-04-02,iOS,F,CAN,19
60761754,2016-11-08,and,M,BRA,21
42743870,2017-02-09,and,M,USA,37
70361948,2017-11-04,iOS,F,BRA,48
40608716,2017-02-09,iOS,F,TUR,15
19143890,2017-12-24,and,F,TUR,25
33628483,2017-07-14,iOS,M,DEU,37
24832554,2017-03-14,and,F,BRA,20
85499177,2018-01-16,and,M,BRA,33
64952496,2018-03-18,and,M,USA,17
74353979,2017-12-30,and,F,FRA,21
34283484,2017-05-16,iOS,M,DEU,45
42696420,2017-07-20,iOS,F,TUR,20
81930676,2017-04-22,iOS,F,DEU,25
30057046,2017-03-22,and,F,USA,16
55270415,2017-11-29,and,M,DEU,15
56320508,2016-11-02,iOS,M,USA,38
54679522,2017-12-21,and,F,USA,50
15046165,2017-07-19,and,M,USA,18
18974020,2017-11-03,and,F,USA,26
63849383,2017-02-24,iOS,F,USA,39
28367353,2017-10-31,iOS,M,TUR,25
81815803,2017-06-10,iOS,F,USA,16
63533582,2017-12-11,and,F,DEU,31
48011702,2015-09-26,and,F,USA,16
16131325,2017-06-11,iOS,M,USA,23
97158646,2017-07-30,and,F,FRA,38
49805810,2017-12-27,and,F,BRA,48
91035820,2016-08-31,and,M,TUR,20
33130424,2017-08-03,and,F,USA,21
81265727,2018-02-10,iOS,F,BRA,63
40511706,2018-02-12,iOS,M,USA,29
99582935,2018-03-18,iOS,M,BRA,16
98624742,2016-12-20,and,M,FRA,20
50240603,2016-02-13,and,F,CAN,34
58740414,2017-01-05,and,F,TUR,41
19852489,2015-12-13,and,F,BRA,19
15530875,2017-10-05,and,F,USA,39
64190066,2017-09-02,iOS,M,TUR,17
45973201,2018-02-11,iOS,M,CAN,25
80958636,2017-11-15,iOS,F,USA,23
81106266,2017-06-10,iOS,F,BRA,18
74509744,2017-09-30,and,F,USA,19
37095642,2018-02-12,iOS,M,BRA,20
63938416,2018-02-27,and,F,BRA,74
30300598,2015-07-07,and,F,USA,25
84459232,2016-04-14,iOS,F,DEU,45
41966956,2016-07-10,and,M,BRA,18
17025666,2017-08-15,and,F,USA,19
11538962,2016-07-21,and,F,USA,16
22039162,2017-01-20,iOS,F,FRA,24
63888097,2017-12-29,and,M,BRA,33
21628514,2017-05-23,and,M,BRA,17
84349127,2017-06-15,iOS,F,BRA,16
69810631,2016-09-22,and,M,BRA,15
52828001,2017-01-02,and,F,USA,23
41898008,2017-08-13,iOS,M,BRA,21
70006393,2016-12-29,and,M,USA,28
74415804,2016-04-14,iOS,F,BRA,48
86049804,2016-08-02,iOS,M,BRA,39
80539759,2017-08-07,iOS,F,USA,45
78603629,2017-09-23,and,F,FRA,28
56844843,2017-09-06,and,M,BRA,16
58295956,2018-03-18,and,F,BRA,15
83475332,2017-06-02,iOS,F,BRA,32
56428775,2018-01-31,and,F,CAN,22
31846352,2016-04-09,iOS,M,USA,40
86547998,2017-07-24,iOS,M,USA,59
88297495,2016-04-27,iOS,M,BRA,23
53179882,2017-04-10,iOS,M,FRA,25
54072515,2016-09-04,iOS,F,BRA,22
69284034,2017-09-21,and,M,USA,29
44498907,2017-11-21,and,M,BRA,20
80573409,2017-10-24,iOS,F,USA,46
14788727,2018-02-18,and,M,TUR,37
28642869,2017-05-02,iOS,M,USA,38
29102611,2016-10-30,and,F,BRA,15
13814604,2015-10-21,and,F,USA,17
17372413,2017-08-11,and,F,DEU,21
37956609,2016-05-29,and,F,USA,40
69504056,2016-09-18,iOS,M,BRA,19
23465158,2017-06-22,and,F,USA,15
66601032,2017-12-20,iOS,F,BRA,18
56819765,2017-12-14,iOS,F,BRA,20
86328423,2018-01-10,iOS,M,BRA,41
33543913,2018-01-17,iOS,F,USA,16
87598646,2018-02-27,and,M,BRA,17
66733108,2017-11-01,and,M,DEU,28
27969153,2016-11-12,and,M,USA,21
47643955,2017-10-31,iOS,M,BRA,16
94730693,2016-08-09,and,M,USA,15
56431969,2017-07-05,and,F,TUR,24
57997700,2017-12-10,and,M,TUR,57
82573406,2018-01-20,and,F,USA,15
50231818,2017-10-11,and,M,USA,23
45824584,2018-02-27,and,F,BRA,16
61648661,2017-12-26,and,M,USA,15
94081350,2017-05-11,and,F,USA,16
98071738,2017-02-25,and,F,FRA,23
95054696,2017-02-19,and,F,DEU,19
98321417,2016-06-20,iOS,F,FRA,18
17517896,2016-12-29,and,M,USA,44
91765703,2017-06-26,iOS,F,USA,15
93882981,2015-04-13,and,F,DEU,31
26866277,2017-04-09,and,F,DEU,19
49334659,2017-11-14,iOS,F,USA,23
31910138,2018-02-07,and,F,USA,41
36123745,2016-02-21,and,M,DEU,15
80945513,2016-08-12,iOS,F,CAN,38
20554446,2017-06-11,and,F,USA,21
86639787,2016-03-01,iOS,M,TUR,30
88616587,2018-01-31,and,M,USA,25
63794509,2015-10-15,and,F,BRA,17
53977187,2017-12-10,iOS,M,BRA,15
22329879,2018-02-20,iOS,M,USA,17
63982618,2017-12-26,and,F,CAN,30
76022573,2018-02-16,iOS,F,USA,23
58352684,2017-08-28,iOS,F,BRA,21
69909056,2017-02-13,iOS,F,USA,15
32658384,2015-11-20,iOS,F,BRA,17
84087114,2016-08-15,iOS,M,BRA,22
91651990,2017-09-29,and,M,DEU,17
65543383,2017-01-03,iOS,F,CAN,21
14956469,2017-03-01,and,M,DEU,35
45022338,2017-11-16,iOS,M,BRA,27
19153223,2018-03-09,iOS,F,USA,16
52857484,2015-11-17,and,M,TUR,18
67218887,2017-04-19,and,F,USA,24
33879236,2017-04-20,and,M,TUR,17
17970266,2017-11-12,and,M,USA,25
28283229,2016-07-11,and,F,TUR,18
84575230,2016-10-12,iOS,F,BRA,15
67614254,2017-05-05,and,M,BRA,21
39558031,2018-03-17,and,F,DEU,19
32592901,2017-12-12,iOS,F,USA,15
79595353,2017-12-04,iOS,F,BRA,26
90830839,2016-09-15,and,F,BRA,19
84566585,2018-01-07,and,F,TUR,18
69969045,2017-06-10,iOS,F,CAN,48
87680972,2018-02-15,and,F,USA,17
69674552,2018-01-21,iOS,F,USA,24
83759308,2017-11-18,and,M,USA,27
93878411,2016-02-11,iOS,F,DEU,15
47592093,2017-04-29,iOS,F,USA,20
74348421,2017-01-09,iOS,F,DEU,44
18777897,2017-11-19,and,F,DEU,16
33907038,2016-08-17,and,F,DEU,16
42358766,2017-12-04,and,F,BRA,40
67760635,2017-07-05,and,M,BRA,21
67141819,2016-08-05,iOS,F,DEU,16
35179452,2017-12-31,and,M,TUR,27
24013655,2018-03-17,and,M,USA,17
79421544,2015-07-27,and,F,DEU,19
90722762,2018-01-16,iOS,F,BRA,16
34380801,2017-10-06,iOS,M,DEU,28
90162148,2016-11-12,iOS,M,USA,29
64059220,2017-10-23,and,M,USA,31
18864546,2016-04-09,and,M,USA,35
16285569,2017-06-05,and,M,TUR,21
68330490,2016-07-03,and,F,TUR,16
45888883,2018-03-17,iOS,F,USA,30
89998873,2018-02-22,iOS,M,USA,15
96263302,2017-05-05,and,F,USA,30
36323276,2018-02-28,iOS,F,BRA,35
46343799,2017-11-08,and,M,BRA,17
40562260,2015-09-09,iOS,M,USA,15
27038283,2017-11-27,iOS,F,TUR,30
13753517,2017-06-20,iOS,M,BRA,15
78153318,2017-09-15,iOS,M,CAN,19
49884071,2017-09-12,and,M,TUR,22
74955163,2016-02-27,iOS,F,USA,17
28373239,2017-02-04,and,M,USA,16
37684552,2017-05-16,and,F,BRA,18
40845195,2017-12-14,and,F,BRA,17
88932571,2016-10-13,iOS,M,DEU,25
93101584,2017-05-01,and,F,USA,28
77546079,2016-09-21,and,F,FRA,17
11325422,2017-07-05,and,F,BRA,17
20433530,2017-10-11,iOS,M,DEU,29
43102005,2017-10-17,and,F,USA,24
57335705,2018-02-26,and,F,BRA,34
31598837,2017-12-10,iOS,F,BRA,28
11288437,2015-12-19,and,F,CAN,18
53955894,2017-05-17,and,F,BRA,20
64283908,2017-09-28,and,F,CAN,25
34433793,2017-10-24,and,M,USA,15
13825498,2016-07-19,iOS,F,DEU,22
46983114,2017-09-16,iOS,F,USA,25
97342012,2017-03-17,iOS,M,USA,18
87832510,2017-08-18,and,M,USA,18
68567084,2017-04-01,and,F,USA,19
77499766,2017-02-09,and,M,BRA,41
19265729,2017-07-15,iOS,M,BRA,21
71826227,2016-11-17,and,M,USA,29
53248820,2017-02-08,iOS,F,USA,36
41920090,2018-01-13,and,F,TUR,19
22337260,2015-09-17,and,F,USA,25
66621274,2017-07-05,iOS,M,USA,26
94146729,2018-02-12,iOS,F,CAN,26
76959309,2017-02-16,iOS,F,USA,18
63095508,2017-03-09,and,F,BRA,18
99044468,2017-01-18,and,F,USA,21
14302450,2017-03-05,and,M,USA,50
77302413,2017-12-26,iOS,F,BRA,24
60413205,2016-01-11,iOS,F,USA,25
56442903,2017-12-04,iOS,F,TUR,19
38552731,2016-10-27,and,M,USA,40
24755928,2018-01-20,and,F,BRA,18
94181200,2018-03-13,iOS,F,BRA,23
30050380,2017-10-23,iOS,M,BRA,29
85064471,2016-05-06,iOS,F,TUR,20
83876458,2017-05-05,and,F,USA,15
67049491,2017-12-12,and,M,FRA,15
13200104,2016-07-24,iOS,F,USA,25
66725981,2017-06-07,and,F,BRA,30
47991567,2017-07-17,and,M,BRA,29
90538616,2018-03-09,and,F,TUR,30
20819961,2015-12-04,and,F,USA,28
39110410,2018-01-19,iOS,M,DEU,56
93529309,2017-07-31,and,F,CAN,33
83194149,2016-12-01,iOS,M,USA,20
97471559,2017-01-12,iOS,F,USA,16
93827688,2017-01-08,and,M,DEU,17
52732030,2017-07-08,iOS,M,BRA,17
46151503,2017-05-15,iOS,F,DEU,20
23732065,2016-01-06,and,F,TUR,38
61693357,2018-02-20,iOS,F,TUR,27
48175869,2017-01-29,and,M,USA,15
18269769,2016-10-16,and,F,TUR,20
54880691,2016-06-11,and,M,USA,26
36374950,2016-09-18,and,M,DEU,20
34880694,2017-01-07,iOS,F,DEU,28
71504278,2017-08-22,and,F,BRA,17
41772871,2016-01-31,and,F,FRA,15
55983450,2017-07-19,and,M,USA,15
21521676,2017-12-08,and,F,USA,27
53454327,2017-09-24,and,M,BRA,56
71064788,2016-11-22,and,F,USA,15
56851048,2016-06-23,and,M,USA,24
84464937,2018-02-04,and,F,FRA,37
64225667,2015-04-27,iOS,M,USA,16
68289033,2016-11-20,and,F,TUR,24
15193621,2016-09-15,and,F,BRA,31
56319994,2017-11-12,and,M,USA,36
78762118,2017-11-05,iOS,M,USA,17
45605710,2016-09-03,and,F,USA,21
65219491,2017-01-06,and,M,USA,23
70742793,2017-09-26,and,F,TUR,18
42928805,2017-05-04,and,F,USA,22
84591626,2017-03-08,iOS,F,BRA,28
92071660,2018-01-14,iOS,M,CAN,31
95347563,2017-08-28,iOS,F,USA,18
30204508,2017-11-19,and,F,BRA,20
34838845,2017-10-12,iOS,F,USA,15
39042096,2017-05-04,and,F,USA,48
17860955,2017-05-30,and,M,USA,27
51583847,2017-12-06,iOS,F,BRA,17
74681587,2016-06-23,iOS,M,BRA,25
19006627,2017-12-07,iOS,F,BRA,20
55754210,2015-10-25,and,M,TUR,29
24012259,2016-03-17,and,F,BRA,21
33774818,2017-12-08,iOS,M,BRA,28
62128228,2018-01-13,iOS,M,USA,17
41654717,2018-02-19,iOS,M,USA,27
40858550,2015-11-07,and,F,USA,15
99828880,2018-03-02,and,F,USA,32
52434965,2017-11-28,iOS,M,TUR,22
79130245,2017-01-28,and,F,CAN,41
61229920,2018-02-26,iOS,M,BRA,20
21434406,2018-03-12,and,M,TUR,28
35807605,2015-08-05,and,M,FRA,16
22941055,2016-07-13,iOS,M,USA,31
68916530,2017-10-12,iOS,F,TUR,17
80147439,2016-08-03,iOS,M,BRA,29
74604164,2017-10-14,and,M,FRA,15
80948046,2016-06-04,iOS,M,USA,16
43172726,2018-01-03,and,F,DEU,22
32709568,2018-02-21,iOS,F,BRA,32
16814111,2017-04-18,iOS,F,BRA,49
50739578,2017-07-22,and,M,DEU,15
96736425,2017-10-14,iOS,M,DEU,16
77885621,2016-11-11,iOS,M,FRA,27
83455046,2017-08-24,iOS,M,CAN,27
51713604,2016-01-10,and,M,DEU,23
28681372,2018-01-15,and,F,USA,17
35463150,2016-12-04,and,F,TUR,37
33332028,2017-08-09,and,F,DEU,16
45805229,2018-02-24,and,F,USA,16
73902494,2018-03-15,and,M,CAN,21
73540602,2017-12-20,iOS,F,DEU,22
77812337,2017-11-30,and,M,USA,34
95387620,2015-09-04,and,F,DEU,32
18578229,2016-04-08,iOS,F,BRA,40
16840781,2017-12-28,iOS,F,FRA,22
26004057,2018-01-31,iOS,F,BRA,21
89908934,2017-06-25,iOS,M,TUR,24
21999981,2017-07-26,iOS,M,FRA,17
98634964,2016-11-29,iOS,F,TUR,30
27966298,2017-06-28,and,F,USA,20
98002883,2015-11-29,iOS,F,USA,22
54244451,2017-12-11,and,F,FRA,25
87293550,2016-12-31,iOS,F,USA,15
91166508,2017-09-30,and,M,USA,28
72912264,2015-09-12,and,F,USA,23
58922014,2016-07-09,and,M,TUR,20
64739830,2017-05-13,iOS,F,DEU,22
66819491,2018-03-04,iOS,F,CAN,16
90854776,2017-03-10,iOS,F,BRA,17
53569438,2018-03-13,iOS,F,BRA,15
51890746,2017-08-05,iOS,F,FRA,18
81487000,2016-08-20,and,F,BRA,17
84330311,2018-02-27,and,M,BRA,29
51526090,2016-07-05,and,M,DEU,35
46329409,2016-08-25,and,F,BRA,15
71354762,2017-10-19,iOS,M,USA,18
50798677,2017-05-19,iOS,M,USA,18
97180026,2018-02-23,and,M,USA,18
33945477,2017-10-01,and,M,USA,25
77589882,2017-05-22,and,M,BRA,25
22032810,2017-04-14,and,F,DEU,20
61174496,2017-08-11,and,M,USA,15
73699393,2018-01-28,and,F,FRA,15
65404375,2017-09-03,iOS,M,BRA,37
37826245,2016-11-13,and,M,BRA,20
85361294,2018-03-06,and,F,BRA,21
49539027,2017-08-03,iOS,F,BRA,19
49240432,2017-07-28,and,F,USA,26
99976095,2018-01-31,and,F,USA,37
85448423,2017-04-01,iOS,M,USA,22
26800588,2017-04-22,and,F,USA,24
78712708,2018-01-09,and,M,USA,23
44967698,2016-03-31,and,F,BRA,26
76326111,2018-02-06,iOS,F,USA,25
82901888,2018-02-27,and,F,USA,15
24409942,2018-01-12,and,M,USA,21
28027728,2015-04-28,and,M,USA,22
27032724,2017-04-03,and,F,USA,73
74631014,2016-02-10,iOS,F,BRA,15
95292898,2018-01-25,and,M,BRA,16
40261914,2017-02-20,iOS,F,DEU,40
50903189,2016-12-21,iOS,M,USA,48
52465604,2017-12-07,iOS,M,USA,47
62218562,2016-08-15,and,F,USA,38
59356341,2016-10-24,iOS,M,USA,31
99384453,2016-08-28,iOS,F,USA,18
96944911,2016-01-15,iOS,F,USA,30
14982163,2018-01-07,and,F,USA,21
51207134,2016-06-04,iOS,F,CAN,25
90566168,2017-01-21,iOS,M,BRA,16
27733102,2018-02-03,and,F,USA,24
44781666,2017-02-14,and,F,BRA,23
15839418,2016-04-29,and,M,BRA,24
80136210,2017-02-27,iOS,F,USA,20
19476948,2017-10-04,and,M,CAN,33
11128497,2017-12-23,iOS,M,USA,23
89538992,2018-03-12,iOS,F,USA,17
94762375,2018-02-12,iOS,M,USA,20
38093990,2017-11-17,and,M,BRA,20
70682199,2017-04-02,iOS,M,USA,23
97748767,2017-12-28,iOS,F,TUR,29
30557554,2017-05-07,and,M,BRA,32
16301240,2017-03-24,and,M,BRA,29
88173452,2017-05-11,and,F,USA,19
44839015,2017-04-07,and,M,USA,33
34488500,2017-11-13,iOS,M,FRA,43
46662994,2017-11-14,and,M,DEU,29
87594738,2018-02-11,iOS,F,USA,16
11856549,2017-08-18,and,F,USA,38
13973635,2018-02-12,and,M,DEU,16
87777639,2017-07-16,iOS,F,CAN,19
65867512,2018-02-28,and,F,BRA,20
15913882,2017-12-27,iOS,F,USA,15
72634162,2017-06-05,and,F,USA,37
41161651,2017-10-18,iOS,M,TUR,28
92007756,2016-03-07,iOS,F,TUR,22
56336013,2017-05-21,iOS,F,BRA,16
86939873,2017-09-06,and,F,USA,28
25489857,2016-02-09,and,M,DEU,32
57426777,2017-11-21,and,F,USA,17
41861276,2017-11-14,and,M,BRA,34
88533063,2017-01-09,iOS,M,USA,18
59134104,2018-03-18,and,F,FRA,15
87443816,2017-07-06,iOS,F,TUR,28
65656284,2017-12-14,and,M,TUR,16
34180460,2017-03-28,iOS,F,USA,28
48372999,2017-06-15,and,M,BRA,16
28372273,2018-02-19,and,F,USA,36
53052310,2017-06-23,and,M,BRA,23
93563551,2015-10-10,and,F,BRA,31
50566021,2018-03-17,and,M,BRA,33
40751650,2017-10-21,and,F,USA,20
88927612,2017-01-09,and,M,USA,24
95279038,2016-06-25,and,F,BRA,25
69890071,2016-09-06,iOS,M,USA,29
83399972,2017-07-06,iOS,F,USA,35
54808172,2016-03-26,iOS,F,BRA,17
39845884,2018-02-21,and,F,USA,20
34419985,2016-01-19,iOS,F,BRA,37
16900515,2016-11-24,and,M,BRA,59
37895862,2017-01-06,and,F,BRA,36
60222824,2017-12-01,iOS,M,BRA,17
54058166,2016-06-17,iOS,M,USA,19
74089951,2016-03-28,and,F,FRA,17
34684162,2017-08-10,and,M,DEU,30
35978187,2018-02-18,and,M,BRA,29
52497939,2017-02-13,and,F,TUR,24
73509459,2017-10-20,and,F,BRA,36
74772529,2016-10-04,iOS,F,USA,15
67842678,2018-01-02,iOS,M,FRA,17
36966124,2017-12-06,and,M,BRA,31
17425005,2017-04-22,and,F,USA,20
42199443,2016-02-29,iOS,M,USA,34
17467794,2017-03-16,and,F,DEU,35
83168270,2016-06-09,and,F,USA,23
51460956,2015-04-01,iOS,F,BRA,31
92803423,2017-08-27,iOS,F,USA,22
27861000,2017-10-25,and,F,FRA,17
88130596,2017-09-07,iOS,F,BRA,22
26947504,2018-01-14,and,F,BRA,22
76110080,2017-11-27,and,F,USA,31
35979913,2016-07-22,and,M,USA,27
96070269,2017-07-22,iOS,F,BRA,23
22268363,2017-08-05,and,M,USA,47
68731341,2017-12-15,and,M,BRA,20
72986914,2017-06-07,iOS,M,USA,16
64546017,2018-01-12,and,M,USA,31
95011029,2016-07-18,iOS,F,BRA,18
14822350,2018-03-10,and,M,BRA,21
72305695,2016-04-15,and,F,FRA,18
38889184,2016-01-17,iOS,F,FRA,17
97610627,2016-11-19,and,M,USA,15
79691283,2017-10-30,and,M,USA,16
47610714,2018-03-06,and,M,USA,22
35207028,2018-03-15,iOS,M,BRA,35
39041362,2017-11-02,and,F,BRA,29
37507402,2016-06-16,iOS,M,DEU,21
11462758,2016-08-11,iOS,M,USA,22
90538730,2017-09-17,iOS,F,USA,36
92930807,2017-12-05,and,M,TUR,15
20954971,2018-01-28,iOS,F,BRA,19
68530783,2017-11-09,iOS,F,FRA,18
46579027,2017-12-24,iOS,F,BRA,54
78081360,2017-05-27,and,M,USA,21
74780241,2018-03-11,iOS,F,USA,15
60433838,2017-12-12,and,F,DEU,15
65117270,2018-03-16,and,F,USA,39
27609472,2017-04-09,iOS,F,USA,36
61208299,2017-06-11,and,M,USA,15
65936019,2017-08-15,and,M,USA,46
38275907,2016-11-18,and,M,FRA,23
56386159,2017-08-17,and,F,BRA,19
36668137,2018-01-24,and,F,BRA,26
62980111,2017-07-11,iOS,F,USA,15
61892838,2018-02-07,and,F,USA,25
57854903,2018-01-03,and,F,DEU,20
62834343,2018-01-07,and,M,FRA,16
46285285,2017-04-07,iOS,M,USA,16
17407920,2017-07-06,iOS,M,USA,17
60421063,2017-10-18,iOS,F,USA,25
61954150,2017-11-18,and,F,TUR,29
80444091,2017-07-28,iOS,F,FRA,19
27249436,2016-07-02,and,M,CAN,20
74468134,2018-03-10,iOS,M,BRA,25
64204143,2017-07-14,and,M,USA,16
36127991,2016-05-13,and,M,BRA,22
77037575,2017-02-23,and,F,USA,25
86923431,2016-07-30,and,F,BRA,30
51292955,2018-03-12,iOS,F,USA,23
70263911,2016-10-01,and,M,FRA,21
91739009,2015-09-08,iOS,F,USA,33
22533673,2017-11-22,and,F,USA,16
84865202,2018-03-07,iOS,M,USA,18
40146079,2016-05-16,iOS,F,DEU,17
29168156,2017-10-08,iOS,F,TUR,28
31939669,2018-03-12,iOS,F,BRA,19
56558413,2017-04-03,and,F,USA,15
54843020,2017-12-03,and,M,CAN,22
44015547,2017-05-19,and,M,BRA,35
31636301,2018-02-24,and,F,USA,25
25314957,2017-11-11,iOS,F,DEU,15
89542207,2018-01-16,iOS,F,BRA,58
78724789,2016-03-15,and,M,USA,45
17174255,2017-11-09,and,F,BRA,16
90150322,2018-01-14,and,F,TUR,17
68414729,2017-08-29,iOS,F,BRA,33
79656021,2018-02-13,and,M,USA,21
35521361,2017-07-10,iOS,F,USA,30
66997802,2016-09-05,and,M,FRA,41
31353943,2017-09-08,and,M,TUR,15
56964320,2017-11-10,iOS,F,CAN,29
58287648,2017-11-23,and,F,BRA,20
26593513,2017-12-31,and,F,BRA,25
26361652,2017-05-31,iOS,M,USA,16
85288839,2018-03-18,and,F,USA,21
42303245,2016-01-14,and,M,BRA,24
74586700,2017-12-26,and,F,USA,26
99014691,2018-01-24,iOS,M,BRA,25
66740683,2017-10-18,iOS,M,USA,15
63053062,2017-09-11,and,M,BRA,16
61711038,2018-02-17,and,F,BRA,20
14164672,2017-09-07,iOS,F,DEU,15
78358209,2017-07-29,and,M,BRA,31
50704101,2018-02-14,iOS,F,BRA,18
45567630,2016-08-23,iOS,M,USA,21
60298433,2016-04-24,and,M,FRA,15
75340884,2017-12-15,and,F,CAN,15
65314169,2017-02-10,and,M,BRA,29
39073599,2016-03-16,and,M,TUR,17
47072517,2017-10-05,and,M,USA,35
80394807,2017-06-05,and,M,BRA,36
38539803,2017-08-17,iOS,F,USA,19
28537985,2016-07-03,and,F,USA,25
25434908,2017-04-24,and,F,USA,16
69672436,2017-12-19,and,F,BRA,33
21327063,2018-03-18,and,F,DEU,19
24838104,2016-02-03,iOS,F,USA,24
49762836,2017-12-14,and,F,USA,17
41100404,2018-02-06,and,M,DEU,15
18477678,2017-06-16,and,F,USA,16
89702253,2017-04-18,and,F,DEU,23
40766064,2018-02-21,and,M,DEU,34
63796297,2017-06-17,and,F,USA,34
46137972,2017-11-28,iOS,F,USA,17
87431880,2018-02-07,and,M,FRA,25
36030067,2017-12-07,and,F,CAN,19
20712172,2016-10-06,and,M,BRA,19
28256614,2016-08-30,and,F,USA,15
62973438,2017-07-26,and,M,TUR,16
67088573,2018-03-17,and,F,USA,38
28930653,2016-12-27,iOS,M,USA,27
40270551,2018-01-23,and,F,USA,15
66682517,2017-08-04,iOS,F,USA,15
44227707,2016-04-25,iOS,M,BRA,25
89280883,2015-04-24,and,F,BRA,31
85126500,2017-09-14,and,F,BRA,19
79614293,2017-03-31,iOS,F,BRA,23
26604422,2018-02-13,and,M,USA,26
59625032,2017-10-22,and,F,BRA,17
86789627,2016-08-30,and,F,USA,15
66533585,2016-08-04,and,M,DEU,38
98281082,2018-02-06,and,F,USA,32
82090272,2017-12-09,and,M,BRA,29
42801846,2018-03-17,and,F,USA,16
81435412,2018-02-19,iOS,F,DEU,33
88120045,2017-07-27,iOS,M,USA,16
82166212,2017-09-21,iOS,F,USA,16
18185909,2018-02-28,and,F,USA,50
99830564,2017-06-12,and,M,USA,20
91135030,2016-03-14,and,F,FRA,19
13210375,2017-08-13,and,M,USA,15
99295157,2018-03-11,and,M,BRA,15
39520075,2018-03-12,iOS,F,USA,34
44274921,2016-07-22,and,F,BRA,41
34898539,2017-08-04,and,M,BRA,26
70321445,2017-03-04,iOS,F,TUR,21
51386585,2017-10-02,and,F,USA,16
75513820,2016-06-19,and,F,CAN,17
97563360,2017-11-26,and,F,USA,19
57872835,2017-10-30,iOS,M,BRA,48
45509727,2016-10-16,and,M,FRA,18
