uid,reg_date,device,gender,country,age
67104398,2015-10-13,and,F,FRA,24
49994185,2018-02-16,iOS,F,BRA,38
75475724,2017-11-18,and,M,FRA,28
19597579,2016-12-22,iOS,M,USA,16
54627431,2017-01-16,and,F,USA,83
30998371,2017-07-16,and,M,USA,19
30773829,2016-10-10,and,M,USA,30
20706248,2016-10-21,iOS,F,USA,29
74337894,2017-08-16,and,M,USA,16
56324335,2017-10-10,and,M,FRA,25
39987807,2017-02-24,and,F,FRA,16
73889228,2017-08-26,and,F,USA,27
89376159,2018-03-09,and,F,BRA,17
43952433,2018-01-24,iOS,M,BRA,26
88285765,2017-08-29,and,M,USA,34
71751320,2017-11-25,and,M,TUR,29
58848876,2017-12-08,and,M,CAN,75
58660452,2016-10-26,and,M,TUR,18
86054191,2018-03-05,and,F,BRA,23
96245479,2017-10-06,and,F,BRA,22
43754939,2017-01-04,and,F,USA,15
84751285,2017-10-07,and,M,DEU,31
67361809,2016-03-13,and,F,BRA,17
33649193,2017-03-08,and,M,CAN,20
46977069,2017-11-27,and,F,CAN,33
35494876,2017-11-24,iOS,F,USA,23
80126342,2016-08-21,iOS,F,BRA,15
90846732,2017-07-30,and,M,DEU,15
76468926,2017-03-01,and,F,USA,19
40247002,2017-09-26,and,F,USA,19
61919194,2017-08-04,and,F,BRA,16
91296983,2017-04-11,iOS,F,USA,15
21534213,2015-12-13,and,M,BRA,32
65019226,2018-03-09,and,F,BRA,22
24412331,2017-06-15,and,M,USA,22
93162517,2018-01-04,and,F,TUR,20
42573195,2016-09-12,iOS,M,USA,16
39389829,2017-04-14,and,M,FRA,28
34111260,2018-01-27,and,F,USA,18
98638646,2017-06-28,and,F,USA,32
91083896,2018-02-01,and,F,FRA,20
18388986,2017-01-04,and,M,TUR,29
96030866,2017-11-09,iOS,F,BRA,33
18659210,2016-10-24,and,M,FRA,15
55284268,2017-12-07,and,F,CAN,26
49674286,2018-01-11,and,M,DEU,15
67029140,2017-01-08,iOS,F,USA,30
90638009,2016-02-24,and,F,BRA,60
80422573,2017-11-11,iOS,M,USA,36
71951152,2018-03-13,iOS,F,BRA,24
49068671,2016-11-26,iOS,F,BRA,17
55563753,2017-12-16,iOS,M,DEU,27
98156127,2016-11-04,and,F,USA,16
86612627,2017-10-18,and,F,USA,15
18268131,2018-02-22,iOS,F,BRA,16
81691923,2017-07-26,and,F,USA,35
36322445,2017-07-23,and,M,USA,19
90151498,2018-03-11,and,F,TUR,29
15117606,2018-02-20,iOS,M,TUR,25
88105762,2015-09-21,and,F,USA,18
93485675,2017-08-30,and,F,FRA,18
53516234,2017-12-25,iOS,M,USA,18
79354613,2017-11-15,iOS,M,USA,17
44837337,2017-09-08,iOS,M,FRA,20
48196996,2017-06-19,iOS,F,DEU,26
51354230,2018-01-26,iOS,F,USA,18
33005747,2017-07-30,and,F,DEU,24
41544977,2018-02-23,and,F,USA,18
85215764,2016-06-26,and,M,BRA,19
84321544,2017-06-27,and,M,TUR,24
45615998,2018-03-03,iOS,M,USA,15
27101917,2016-11-19,and,F,USA,28
78826034,2017-04-22,iOS,F,DEU,19
60158430,2018-03-10,iOS,M,USA,21
61940117,2018-03-12,and,M,USA,21
62261020,2018-03-17,and,M,BRA,34
19764545,2018-03-12,iOS,F,TUR,18
96277287,2017-12-09,and,F,USA,16
79728179,2017-12-13,iOS,F,FRA,15
48012328,2016-09-14,iOS,F,USA,21
80155779,2016-11-29,and,M,BRA,34
87233552,2016-07-12,and,M,BRA,16
29557895,2017-06-11,iOS,M,USA,27
63532606,2018-03-10,and,M,FRA,21
96099577,2018-01-15,iOS,M,USA,16
89949332,2017-06-24,and,F,BRA,37
69282963,2016-02-27,and,M,DEU,40
49000053,2017-10-31,iOS,M,BRA,16
91309899,2017-12-09,and,F,USA,26
55029432,2018-02-23,and,M,BRA,17
68054950,2016-11-20,iOS,F,USA,28
65283219,2017-04-09,and,F,TUR,35
76113669,2017-12-01,and,M,BRA,34
96321340,2018-02-09,iOS,M,USA,31
94396343,2017-10-21,iOS,M,USA,16
88157698,2016-10-14,and,M,USA,27
75808734,2017-04-13,and,F,USA,26
34126721,2017-07-07,and,M,CAN,15
30482878,2017-11-30,iOS,M,BRA,35
80483476,2017-09-02,iOS,F,BRA,25
40711425,2017-11-25,and,F,USA,18
40251784,2017-07-02,and,M,USA,16
55196454,2018-03-07,iOS,F,USA,22
22375285,2017-04-17,and,F,TUR,22
80465988,2016-12-01,and,M,TUR,25
25600588,2016-06-17,and,M,USA,16
29459963,2018-03-09,iOS,F,CAN,15
97362251,2016-10-23,iOS,F,BRA,21
82614278,2017-07-16,and,F,BRA,15
27086187,2018-02-12,iOS,M,USA,19
33293950,2017-02-14,and,M,USA,16
53660471,2015-10-16,iOS,M,DEU,24
12003318,2016-11-29,and,F,BRA,16
92182387,2017-04-19,and,F,USA,22
18042254,2017-07-03,and,F,DEU,16
37244904,2016-12-14,and,M,CAN,18
13922584,2018-01-01,iOS,F,FRA,18
98879942,2017-08-13,iOS,F,BRA,30
28436220,2016-12-01,and,F,USA,50
23081984,2016-08-25,and,F,BRA,19
92906590,2017-11-18,iOS,F,BRA,24
55452620,2017-01-06,and,M,USA,23
92011123,2015-11-11,iOS,M,BRA,36
28276088,2017-12-23,and,M,USA,22
34303324,2018-03-13,and,M,USA,22
28097724,2017-12-26,iOS,M,BRA,21
18783316,2018-02-14,iOS,F,BRA,21
94199761,2018-03-08,iOS,F,FRA,26
85348260,2017-06-14,iOS,F,DEU,20
62587772,2018-02-03,and,M,TUR,26
51573036,2017-10-05,iOS,F,USA,40
12761885,2017-12-07,iOS,M,BRA,18
35148687,2018-02-17,iOS,F,BRA,15
15100739,2017-05-13,iOS,M,USA,18
21787779,2016-11-18,iOS,M,USA,17
67090330,2017-05-20,and,F,BRA,15
76392641,2018-02-06,and,M,USA,29
77910570,2017-10-20,and,F,BRA,38
86637806,2017-12-27,iOS,F,BRA,16
68983576,2017-06-05,iOS,F,USA,21
11571926,2018-03-01,iOS,M,USA,24
40980597,2018-01-23,and,F,TUR,25
65712164,2018-03-18,and,M,BRA,25
62688415,2015-12-16,iOS,M,USA,18
25534984,2017-06-25,and,M,USA,47
38277656,2018-03-18,iOS,F,USA,40
80913204,2017-12-13,and,M,BRA,42
93591679,2017-12-12,and,F,USA,35
27032590,2018-03-11,and,M,DEU,26
57791348,2017-05-11,and,F,BRA,35
48166079,2017-06-01,iOS,M,TUR,17
24506058,2017-02-11,and,F,BRA,18
68898629,2015-04-02,iOS,M,USA,17
26560081,2018-03-06,and,F,BRA,15
89597429,2016-09-25,iOS,M,USA,16
73876190,2017-09-30,and,F,USA,20
70085734,2017-09-09,and,M,TUR,27
77381432,2018-01-03,iOS,F,BRA,39
32251846,2017-10-12,and,F,USA,26
28652199,2017-09-20,iOS,F,BRA,26
37943292,2017-11-02,and,M,TUR,16
40370133,2015-07-11,and,M,BRA,24
15896120,2017-08-31,iOS,M,BRA,16
70673066,2018-01-13,and,F,USA,23
70018960,2017-03-28,iOS,M,DEU,15
89074219,2016-02-12,iOS,F,BRA,30
33299825,2018-01-10,and,M,USA,24
38459043,2018-01-27,iOS,M,CAN,24
61593249,2016-12-31,and,M,USA,15
67403587,2016-11-12,iOS,F,USA,18
95689636,2017-04-13,iOS,F,USA,24
43371290,2017-10-20,iOS,F,BRA,22
66681894,2017-03-12,iOS,F,BRA,45
13998559,2018-02-06,iOS,M,BRA,44
17648824,2016-11-28,iOS,M,USA,23
55761317,2018-02-25,iOS,F,FRA,31
42570689,2018-03-05,and,F,USA,38
26474434,2016-08-27,and,M,USA,15
99195016,2018-01-04,iOS,F,USA,18
78436661,2018-01-28,iOS,M,TUR,20
79550385,2017-12-28,iOS,M,USA,30
96336947,2018-01-10,and,F,TUR,16
93729858,2018-02-14,and,M,USA,15
75570178,2017-03-22,and,M,USA,15
50170608,2016-09-28,iOS,M,USA,61
82145588,2017-03-12,iOS,F,USA,16
66243588,2017-03-21,and,M,TUR,17
18298133,2016-12-31,and,F,USA,27
24091686,2016-10-30,and,F,DEU,20
28039199,2017-02-28,and,F,TUR,25
64986634,2017-03-31,and,M,USA,26
35452040,2018-02-04,and,F,BRA,20
13706299,2016-09-01,and,F,USA,15
58731576,2017-08-08,and,M,CAN,17
22088528,2018-03-17,iOS,M,CAN,37
11542624,2016-07-19,and,M,DEU,16
46969309,2018-02-13,and,M,USA,25
84434840,2018-03-02,and,F,DEU,31
50207236,2016-09-08,and,F,BRA,18
58468342,2018-01-08,iOS,M,USA,22
12315483,2017-05-15,iOS,F,USA,21
45860209,2017-10-30,iOS,F,USA,17
87976466,2016-12-28,iOS,F,USA,30
47902231,2016-06-19,and,M,BRA,30
66011715,2017-06-07,iOS,M,USA,21
32863097,2016-02-13,iOS,F,USA,16
61386585,2016-01-02,and,F,USA,41
49845706,2017-09-25,iOS,F,TUR,18
88997692,2017-07-29,and,M,TUR,23
91465701,2017-07-13,and,F,BRA,28
35290922,2017-11-24,iOS,M,BRA,43
31716010,2018-02-20,iOS,M,DEU,15
81591782,2016-04-20,and,M,USA,22
96604124,2018-02-19,iOS,F,USA,25
22464060,2018-01-25,iOS,M,FRA,38
44097765,2017-09-23,and,F,DEU,50
14379031,2017-12-29,and,M,USA,36
41064093,2017-08-13,and,F,BRA,24
43129770,2017-11-14,iOS,M,USA,15
94339316,2017-06-11,and,M,BRA,21
52944521,2017-07-22,iOS,M,DEU,16
62609576,2018-02-23,and,M,BRA,16
31055381,2018-01-15,and,F,USA,17
42614848,2017-08-15,and,M,BRA,22
93961541,2017-07-25,iOS,F,USA,23
92904127,2017-06-23,iOS,F,CAN,18
55708145,2017-02-27,and,F,TUR,38
12977066,2017-11-06,iOS,F,USA,19
89077854,2017-12-24,iOS,M,FRA,17
72900843,2017-10-07,and,M,BRA,22
89573473,2017-03-06,iOS,M,USA,21
93487913,2017-05-06,iOS,F,BRA,24
83353042,2016-10-16,and,M,TUR,45
26627603,2018-01-10,iOS,M,FRA,25
96803090,2017-01-05,and,M,DEU,54
41396129,2018-02-12,iOS,M,DEU,32
61745284,2016-09-18,iOS,F,USA,20
69170334,2018-02-12,and,M,BRA,21
98361986,2018-02-06,iOS,F,CAN,19
80905926,2017-08-14,iOS,F,CAN,15
40825165,2017-03-02,iOS,M,FRA,26
80370297,2018-03-17,and,M,USA,16
53365276,2017-12-24,and,F,USA,33
36987086,2017-10-04,and,F,TUR,19
71734551,2016-08-19,iOS,M,CAN,34
59626907,2016-10-08,iOS,M,FRA,17
71815247,2017-07-30,and,M,CAN,20
97444316,2018-01-28,and,F,USA,27
19279720,2016-08-05,and,F,USA,21
29108199,2017-11-27,and,M,FRA,26
65050918,2017-01-02,and,M,USA,27
28877185,2017-12-09,iOS,F,FRA,25
12136044,2016-03-28,and,M,BRA,23
37139142,2017-10-30,iOS,F,BRA,31
26343418,2018-03-01,and,F,FRA,19
72182149,2015-10-19,iOS,F,BRA,24
70181198,2017-04-06,and,F,USA,15
42347231,2017-06-03,and,F,USA,30
50407354,2017-08-23,iOS,F,FRA,15
96651049,2017-05-27,iOS,M,USA,29
82251313,2017-11-21,and,M,USA,18
60589672,2016-12-23,iOS,M,BRA,18
65442405,2016-09-14,iOS,M,FRA,18
46891520,2016-02-28,and,F,BRA,15
33719767,2018-02-06,iOS,F,TUR,17
75615939,2016-04-14,iOS,F,DEU,15
91068233,2017-09-21,iOS,M,BRA,20
41835454,2017-10-30,and,M,BRA,24
16006293,2017-01-15,and,M,USA,15
44039408,2018-01-14,and,F,USA,37
46473259,2018-01-28,and,M,USA,29
57064013,2018-02-11,and,M,USA,19
71824810,2017-01-18,and,F,BRA,37
57163281,2016-06-27,and,F,USA,18
96823103,2017-12-03,and,F,USA,26
61940853,2016-02-04,and,M,DEU,36
98308789,2017-11-10,and,F,CAN,16
93789280,2016-11-27,iOS,M,USA,15
95857169,2018-02-24,iOS,F,USA,16
98414135,2016-12-16,iOS,F,BRA,44
41305520,2017-06-28,iOS,F,BRA,21
30137496,2018-01-18,iOS,F,USA,21
17738372,2017-07-14,iOS,F,BRA,20
76320844,2018-01-02,and,F,BRA,28
22871273,2016-12-23,iOS,F,USA,29
29747233,2016-08-01,iOS,F,DEU,15
65048887,2017-05-20,and,M,FRA,17
53369805,2016-10-28,iOS,F,FRA,44
33741811,2017-07-04,and,M,BRA,22
98905810,2017-09-26,iOS,F,USA,26
75664064,2018-03-01,iOS,F,CAN,17
34038175,2016-04-26,and,F,TUR,17
37865550,2016-05-17,and,M,BRA,19
58254717,2018-03-02,iOS,M,BRA,15
73209607,2017-11-21,and,F,USA,20
83017219,2017-05-10,and,M,USA,23
78709723,2018-01-09,iOS,M,USA,19
49867073,2016-01-19,and,M,DEU,19
30960575,2018-01-07,and,M,USA,17
92425041,2017-12-18,iOS,M,BRA,18
80997079,2016-08-18,iOS,F,USA,37
40588721,2017-04-03,iOS,F,USA,35
42688945,2018-02-21,iOS,M,BRA,16
41226482,2018-02-28,and,F,TUR,20
15231122,2017-09-20,and,M,BRA,38
75577624,2018-03-17,and,F,DEU,28
45911125,2017-09-07,iOS,F,USA,17
12709565,2017-01-23,iOS,F,USA,22
61559488,2015-09-23,and,M,FRA,17
33087848,2016-03-04,iOS,M,USA,20
38709961,2017-10-13,and,M,USA,27
63847550,2016-10-19,and,M,TUR,20
69318711,2017-10-25,and,M,BRA,25
55234500,2016-08-16,iOS,F,CAN,31
33065966,2016-11-23,iOS,F,FRA,35
36727645,2017-05-04,and,M,USA,26
96973322,2016-07-31,iOS,M,BRA,25
49947386,2018-03-07,and,M,USA,34
83555911,2018-02-22,and,F,BRA,28
17028461,2018-03-11,and,F,USA,18
88355034,2018-03-11,and,M,USA,50
36995448,2017-02-22,iOS,M,USA,23
54826418,2017-09-04,and,M,BRA,23
73771853,2017-04-15,iOS,F,DEU,17
80772919,2017-08-01,and,M,USA,18
37970229,2017-12-18,and,F,DEU,25
47718261,2017-07-03,iOS,F,USA,29
41926390,2016-12-17,and,F,USA,15
79483540,2017-12-22,iOS,F,DEU,19
23059719,2018-01-11,iOS,F,USA,19
54839892,2018-02-19,and,M,TUR,21
50728373,2015-08-19,iOS,F,DEU,36
69628069,2018-03-11,and,M,BRA,41
13975272,2017-06-25,iOS,M,BRA,22
43445103,2018-03-18,and,M,DEU,35
73573268,2018-03-16,iOS,F,BRA,28
34452674,2017-01-07,and,F,USA,32
65372493,2018-01-30,and,M,USA,19
28113698,2017-06-03,and,F,BRA,16
39416852,2018-03-17,iOS,F,FRA,27
15928178,2016-03-03,and,F,USA,23
24550609,2016-02-08,iOS,M,TUR,24
22802560,2016-04-04,iOS,F,USA,19
80422625,2016-09-19,and,F,BRA,25
36402177,2016-07-29,and,M,BRA,16
19364696,2018-01-08,iOS,F,DEU,19
17827822,2016-12-01,iOS,F,BRA,15
77101158,2017-04-08,iOS,F,TUR,25
75736657,2018-01-04,and,M,DEU,23
20929689,2017-12-30,and,F,DEU,30
11269183,2017-10-07,and,M,USA,24
71344074,2017-12-06,and,M,TUR,29
26949003,2018-01-10,and,F,USA,22
11448592,2017-05-19,iOS,F,USA,15
89881475,2018-01-10,iOS,M,DEU,17
76659491,2017-09-19,and,F,TUR,15
89843993,2016-02-27,iOS,F,BRA,21
74028183,2017-04-27,and,M,BRA,16
60261115,2018-03-01,and,M,DEU,19
78313702,2018-03-06,iOS,F,FRA,21
48862831,2015-11-18,and,F,USA,23
22718007,2016-05-15,and,M,USA,25
14927366,2015-02-23,and,M,BRA,27
63937723,2015-09-20,iOS,M,DEU,17
42812040,2015-06-25,iOS,M,USA,26
47678131,2016-10-05,and,M,USA,31
52999009,2018-01-11,and,F,BRA,26
49618721,2017-07-22,and,F,TUR,16
64454797,2018-02-13,and,M,USA,33
30619982,2017-02-17,iOS,F,USA,33
80276488,2017-03-22,iOS,M,FRA,21
47977493,2017-10-01,and,F,USA,17
91876787,2017-09-05,and,F,BRA,54
68789990,2017-01-17,and,M,USA,15
33069270,2017-05-06,iOS,M,USA,15
15522981,2017-04-02,iOS,F,CAN,19
60761754,2016-11-08,and,M,BRA,21
42743870,2017-02-09,and,M,USA,37
70361948,2017-11-04,iOS,F,BRA,48
40608716,2017-02-09,iOS,F,TUR,15
19143890,2017-12-24,and,F,TUR,25
33628483,2017-07-14,iOS,M,DEU,37
24832554,2017-03-14,and,F,BRA,20
85499177,2018-01-16,and,M,BRA,33
64952496,2018-03-18,and,M,USA,17
74353979,2017-12-30,and,F,FRA,21
34283484,2017-05-16,iOS,M,DEU,45
42696420,2017-07-20,iOS,F,TUR,20
81930676,2017-04-22,iOS,F,DEU,25
30057046,2017-03-22,and,F,USA,16
55270415,2017-11-29,and,M,DEU,15
56320508,2016-11-02,iOS,M,USA,38
54679522,2017-12-21,and,F,USA,50
15046165,2017-07-19,and,M,USA,18
18974020,2017-11-03,and,F,USA,26
63849383,2017-02-24,iOS,F,USA,39
28367353,2017-10-31,iOS,M,TUR,25
81815803,2017-06-10,iOS,F,USA,16
63533582,2017-12-11,and,F,DEU,31
48011702,2015-09-26,and,F,USA,16
16131325,2017-06-11,iOS,M,USA,23
97158646,2017-07-30,and,F,FRA,38
49805810,2017-12-27,and,F,BRA,48
91035820,2016-08-31,and,M,TUR,20
33130424,2017-08-03,and,F,USA,21
81265727,2018-02-10,iOS,F,BRA,63
40511706,2018-02-12,iOS,M,USA,29
99582935,2018-03-18,iOS,M,BRA,16
98624742,2016-12-20,and,M,FRA,20
50240603,2016-02-13,and,F,CAN,34
58740414,2017-01-05,and,F,TUR,41
19852489,2015-12-13,and,F,BRA,19
15530875,2017-10-05,and,F,USA,39
64190066,2017-09-02,iOS,M,TUR,17
45973201,2018-02-11,iOS,M,CAN,25
80958636,2017-11-15,iOS,F,USA,23
81106266,2017-06-10,iOS,F,BRA,18
74509744,2017-09-30,and,F,USA,19
37095642,2018-02-12,iOS,M,BRA,20
63938416,2018-02-27,and,F,BRA,74
30300598,2015-07-07,and,F,USA,25
84459232,2016-04-14,iOS,F,DEU,45
41966956,2016-07-10,and,M,BRA,18
17025666,2017-08-15,and,F,USA,19
11538962,2016-07-21,and,F,USA,16
22039162,2017-01-20,iOS,F,FRA,24
63888097,2017-12-29,and,M,BRA,33
21628514,2017-05-23,and,M,BRA,17
84349127,2017-06-15,iOS,F,BRA,16
69810631,2016-09-22,and,M,BRA,15
52828001,2017-01-02,and,F,USA,23
41898008,2017-08-13,iOS,M,BRA,21
70006393,2016-12-29,and,M,USA,28
74415804,2016-04-14,iOS,F,BRA,48
86049804,2016-08-02,iOS,M,BRA,39
80539759,2017-08-07,iOS,F,USA,45
78603629,2017-09-23,and,F,FRA,28
56844843,2017-09-06,and,M,BRA,16
58295956,2018-03-18,and,F,BRA,15
83475332,2017-06-02,iOS,F,BRA,32
56428775,2018-01-31,and,F,CAN,22
31846352,2016-04-09,iOS,M,USA,40
86547998,2017-07-24,iOS,M,USA,59
88297495,2016-04-27,iOS,M,BRA,23
53179882,2017-04-10,iOS,M,FRA,25
54072515,2016-09-04,iOS,F,BRA,22
69284034,2017-09-21,and,M,USA,29
44498907,2017-11-21,and,M,BRA,20
80573409,2017-10-24,iOS,F,USA,46
14788727,2018-02-18,and,M,TUR,37
28642869,2017-05-02,iOS,M,USA,38
29102611,2016-10-30,and,F,BRA,15
13814604,2015-10-21,and,F,USA,17
17372413,2017-08-11,and,F,DEU,21
37956609,2016-05-29,and,F,USA,40
69504056,2016-09-18,iOS,M,BRA,19
23465158,2017-06-22,and,F,USA,15
66601032,2017-12-20,iOS,F,BRA,18
56819765,2017-12-14,iOS,F,BRA,20
86328423,2018-01-10,iOS,M,BRA,41
33543913,2018-01-17,iOS,F,USA,16
87598646,2018-02-27,and,M,BRA,17
66733108,2017-11-01,and,M,DEU,28
27969153,2016-11-12,and,M,USA,21
47643955,2017-10-31,iOS,M,BRA,16
94730693,2016-08-09,and,M,USA,15
56431969,2017-07-05,and,F,TUR,24
57997700,2017-12-10,and,M,TUR,57
82573406,2018-01-20,and,F,USA,15
50231818,2017-10-11,and,M,USA,23
45824584,2018-02-27,and,F,BRA,16
61648661,2017-12-26,and,M,USA,15
94081350,2017-05-11,and,F,USA,16
98071738,2017-02-25,and,F,FRA,23
95054696,2017-02-19,and,F,DEU,19
98321417,2016-06-20,iOS,F,FRA,18
17517896,2016-12-29,and,M,USA,44
91765703,2017-06-26,iOS,F,USA,15
93882981,2015-04-13,and,F,DEU,31
26866277,2017-04-09,and,F,DEU,19
49334659,2017-11-14,iOS,F,USA,23
31910138,2018-02-07,and,F,USA,41
36123745,2016-02-21,and,M,DEU,15
80945513,2016-08-12,iOS,F,CAN,38
20554446,2017-06-11,and,F,USA,21
86639787,2016-03-01,iOS,M,TUR,30
88616587,2018-01-31,and,M,USA,25
63794509,2015-10-15,and,F,BRA,17
53977187,2017-12-10,iOS,M,BRA,15
22329879,2018-02-20,iOS,M,USA,17
63982618,2017-12-26,and,F,CAN,30
76022573,2018-02-16,iOS,F,USA,23
58352684,2017-08-28,iOS,F,BRA,21
69909056,2017-02-13,iOS,F,USA,15
32658384,2015-11-20,iOS,F,BRA,17
84087114,2016-08-15,iOS,M,BRA,22
91651990,2017-09-29,and,M,DEU,17
65543383,2017-01-03,iOS,F,CAN,21
14956469,2017-03-01,and,M,DEU,35
45022338,2017-11-16,iOS,M,BRA,27
19153223,2018-03-09,iOS,F,USA,16
52857484,2015-11-17,and,M,TUR,18
67218887,2017-04-19,and,F,USA,24
33879236,2017-04-20,and,M,TUR,17
17970266,2017-11-12,and,M,USA,25
28283229,2016-07-11,and,F,TUR,18
84575230,2016-10-12,iOS,F,BRA,15
67614254,2017-05-05,and,M,BRA,21
39558031,2018-03-17,and,F,DEU,19
32592901,2017-12-12,iOS,F,USA,15
79595353,2017-12-04,iOS,F,BRA,26
90830839,2016-09-15,and,F,BRA,19
84566585,2018-01-07,and,F,TUR,18
69969045,2017-06-10,iOS,F,CAN,48
87680972,2018-02-15,and,F,USA,17
69674552,2018-01-21,iOS,F,USA,24
83759308,2017-11-18,and,M,USA,27
93878411,2016-02-11,iOS,F,DEU,15
47592093,2017-04-29,iOS,F,USA,20
74348421,2017-01-09,iOS,F,DEU,44
18777897,2017-11-19,and,F,DEU,16
33907038,2016-08-17,and,F,DEU,16
42358766,2017-12-04,and,F,BRA,40
67760635,2017-07-05,and,M,BRA,21
67141819,2016-08-05,iOS,F,DEU,16
35179452,2017-12-31,and,M,TUR,27
24013655,2018-03-17,and,M,USA,17
79421544,2015-07-27,and,F,DEU,19
90722762,2018-01-16,iOS,F,BRA,16
34380801,2017-10-06,iOS,M,DEU,28
90162148,2016-11-12,iOS,M,USA,29
64059220,2017-10-23,and,M,USA,31
18864546,2016-04-09,and,M,USA,35
16285569,2017-06-05,and,M,TUR,21
68330490,2016-07-03,and,F,TUR,16
45888883,2018-03-17,iOS,F,USA,30
89998873,2018-02-22,iOS,M,USA,15
96263302,2017-05-05,and,F,USA,30
36323276,2018-02-28,iOS,F,BRA,35
46343799,2017-11-08,and,M,BRA,17
40562260,2015-09-09,iOS,M,USA,15
27038283,2017-11-27,iOS,F,TUR,30
13753517,2017-06-20,iOS,M,BRA,15
78153318,2017-09-15,iOS,M,CAN,19
49884071,2017-09-12,and,M,TUR,22
74955163,2016-02-27,iOS,F,USA,17
28373239,2017-02-04,and,M,USA,16
37684552,2017-05-16,and,F,BRA,18
40845195,2017-12-14,and,F,BRA,17
88932571,2016-10-13,iOS,M,DEU,25
93101584,2017-05-01,and,F,USA,28
77546079,2016-09-21,and,F,FRA,17
11325422,2017-07-05,and,F,BRA,17
20433530,2017-10-11,iOS,M,DEU,29
43102005,2017-10-17,and,F,USA,24
57335705,2018-02-26,and,F,BRA,34
31598837,2017-12-10,iOS,F,BRA,28
11288437,2015-12-19,and,F,CAN,18
53955894,2017-05-17,and,F,BRA,20
64283908,2017-09-28,and,F,CAN,25
34433793,2017-10-24,and,M,USA,15
13825498,2016-07-19,iOS,F,DEU,22
46983114,2017-09-16,iOS,F,USA,25
97342012,2017-03-17,iOS,M,USA,18
87832510,2017-08-18,and,M,USA,18
68567084,2017-04-01,and,F,USA,19
77499766,2017-02-09,and,M,BRA,41
19265729,2017-07-15,iOS,M,BRA,21
71826227,2016-11-17,and,M,USA,29
53248820,2017-02-08,iOS,F,USA,36
41920090,2018-01-13,and,F,TUR,19
22337260,2015-09-17,and,F,USA,25
66621274,2017-07-05,iOS,M,USA,26
94146729,2018-02-12,iOS,F,CAN,26
76959309,2017-02-16,iOS,F,USA,18
63095508,2017-03-09,and,F,BRA,18
99044468,2017-01-18,and,F,USA,21
14302450,2017-03-05,and,M,USA,50
77302413,2017-12-26,iOS,F,BRA,24
60413205,2016-01-11,iOS,F,USA,25
56442903,2017-12-04,iOS,F,TUR,19
38552731,2016-10-27,and,M,USA,40
24755928,2018-01-20,and,F,BRA,18
94181200,2018-03-13,iOS,F,BRA,23
30050380,2017-10-23,iOS,M,BRA,29
85064471,2016-05-06,iOS,F,TUR,20
83876458,2017-05-05,and,F,USA,15
67049491,2017-12-12,and,M,FRA,15
13200104,2016-07-24,iOS,F,USA,25
66725981,2017-06-07,and,F,BRA,30
47991567,2017-07-17,and,M,BRA,29
90538616,2018-03-09,and,F,TUR,30
20819961,2015-12-04,and,F,USA,28
39110410,2018-01-19,iOS,M,DEU,56
93529309,2017-07-31,and,F,CAN,33
83194149,2016-12-01,iOS,M,USA,20
97471559,2017-01-12,iOS,F,USA,16
93827688,2017-01-08,and,M,DEU,17
52732030,2017-07-08,iOS,M,BRA,17
46151503,2017-05-15,iOS,F,DEU,20
23732065,2016-01-06,and,F,TUR,38
61693357,2018-02-20,iOS,F,TUR,27
48175869,2017-01-29,and,M,USA,15
18269769,2016-10-16,and,F,TUR,20
54880691,2016-06-11,and,M,USA,26
36374950,2016-09-18,and,M,DEU,20
34880694,2017-01-07,iOS,F,DEU,28
71504278,2017-08-22,and,F,BRA,17
41772871,2016-01-31,and,F,FRA,15
55983450,2017-07-19,and,M,USA,15
21521676,2017-12-08,and,F,USA,27
53454327,2017-09-24,and,M,BRA,56
71064788,2016-11-22,and,F,USA,15
56851048,2016-06-23,and,M,USA,24
84464937,2018-02-04,and,F,FRA,37
64225667,2015-04-27,iOS,M,USA,16
68289033,2016-11-20,and,F,TUR,24
15193621,2016-09-15,and,F,BRA,31
56319994,2017-11-12,and,M,USA,36
78762118,2017-11-05,iOS,M,USA,17
45605710,2016-09-03,and,F,USA,21
65219491,2017-01-06,and,M,USA,23
70742793,2017-09-26,and,F,TUR,18
42928805,2017-05-04,and,F,USA,22
84591626,2017-03-08,iOS,F,BRA,28
92071660,2018-01-14,iOS,M,CAN,31
95347563,2017-08-28,iOS,F,USA,18
30204508,2017-11-19,and,F,BRA,20
34838845,2017-10-12,iOS,F,USA,15
39042096,2017-05-04,and,F,USA,48
17860955,2017-05-30,and,M,USA,27
51583847,2017-12-06,iOS,F,BRA,17
74681587,2016-06-23,iOS,M,BRA,25
19006627,2017-12-07,iOS,F,BRA,20
55754210,2015-10-25,and,M,TUR,29
24012259,2016-03-17,and,F,BRA,21
33774818,2017-12-08,iOS,M,BRA,28
62128228,2018-01-13,iOS,M,USA,17
41654717,2018-02-19,iOS,M,USA,27
40858550,2015-11-07,and,F,USA,15
99828880,2018-03-02,and,F,USA,32
52434965,2017-11-28,iOS,M,TUR,22
79130245,2017-01-28,and,F,CAN,41
61229920,2018-02-26,iOS,M,BRA,20
21434406,2018-03-12,and,M,TUR,28
35807605,2015-08-05,and,M,FRA,16
22941055,2016-07-13,iOS,M,USA,31
68916530,2017-10-12,iOS,F,TUR,17
80147439,2016-08-03,iOS,M,BRA,29
74604164,2017-10-14,and,M,FRA,15
80948046,2016-06-04,iOS,M,USA,16
